70.8 0.00756173 0.330847 0 0 0 0 0.00756173 
71.2 0.00760444 0.330897 0 0 0 0 0.00760444 
71.6 0.00765889 0.330922 0 0 0 0 0.00765889 
72 0.00772193 0.330922 0 0 0 0 0.00772193 
72.4 0.00778973 0.330897 0 0 0 0 0.00778973 
72.8 0.007858 0.33085 0 0 0 0 0.007858 
73.2 0.00792226 0.330784 0 0 0 0 0.00792226 
73.6 0.0079781 0.330705 0 0 0 0 0.0079781 
74 0.00802152 0.330618 0 0 0 0 0.00802152 
74.4 0.00804933 0.330531 0 0 0 0 0.00804933 
74.8 0.00805954 0.330451 0 0 0 0 0.00805954 
75.2 0.00805188 0.330387 0 0 0 0 0.00805188 
75.6 0.00802794 0.330345 0 0 0 0 0.00802794 
76 0.00799132 0.330327 0 0 0 0 0.00799132 
76.4 0.00794686 0.330337 0 0 0 0 0.00794686 
76.8 0.00790013 0.330372 0 0 0 0 0.00790013 
77.2 0.00785643 0.330429 0 0 0 0 0.00785643 
77.6 0.00782019 0.330501 0 0 0 0 0.00782019 
78 0.00779446 0.330582 0 0 0 0 0.00779446 
78.4 0.00778121 0.330665 0 0 0 0 0.00778121 
78.8 0.00778148 0.330745 0 0 0 0 0.00778148 
79.2 0.0077959 0.330816 0 0 0 0 0.0077959 
79.6 0.00782468 0.330876 0 0 0 0 0.00782468 
80 0.00786747 0.330919 0 0 0 0 0.00786747 
80.4 0.00792298 0.330946 0 0 0 0 0.00792298 
80.8 0.00798881 0.330952 0 0 0 0 0.00798881 
81.2 0.00806148 0.33094 0 0 0 0 0.00806148 
81.6 0.0081368 0.330908 0 0 0 0 0.0081368 
82 0.00821007 0.330859 0 0 0 0 0.00821007 
82.4 0.00827651 0.330796 0 0 0 0 0.00827651 
82.8 0.00833161 0.330724 0 0 0 0 0.00833161 
83.2 0.00837155 0.330648 0 0 0 0 0.00837155 
83.6 0.00839341 0.330574 0 0 0 0 0.00839341 
84 0.00839569 0.330509 0 0 0 0 0.00839569 
84.4 0.00837865 0.330458 0 0 0 0 0.00837865 
84.8 0.00834449 0.330426 0 0 0 0 0.00834449 
85.2 0.00829727 0.330417 0 0 0 0 0.00829727 
85.6 0.00824251 0.330431 0 0 0 0 0.00824251 
86 0.00818643 0.330469 0 0 0 0 0.00818643 
86.4 0.00813498 0.330527 0 0 0 0 0.00813498 
86.8 0.00809299 0.3306 0 0 0 0 0.00809299 
87.2 0.00806371 0.330685 0 0 0 0 0.00806371 
87.6 0.00804874 0.330775 0 0 0 0 0.00804874 
88 0.00804835 0.330863 0 0 0 0 0.00804835 
88.4 0.00806196 0.330943 0 0 0 0 0.00806196 
88.8 0.00808829 0.33101 0 0 0 0 0.00808829 
89.2 0.00812559 0.331059 0 0 0 0 0.00812559 
89.6 0.00817146 0.331088 0 0 0 0 0.00817146 
90 0.00822282 0.331095 0 0 0 0 0.00822282 
90.4 0.00827607 0.331082 0 0 0 0 0.00827607 
90.8 0.00832736 0.33105 0 0 0 0 0.00832736 
91.2 0.00837289 0.331002 0 0 0 0 0.00837289 
91.6 0.00840936 0.330943 0 0 0 0 0.00840936 
92 0.00843406 0.330877 0 0 0 0 0.00843406 
92.4 0.00844501 0.330808 0 0 0 0 0.00844501 
92.8 0.00844113 0.330742 0 0 0 0 0.00844113 
93.2 0.0084222 0.330685 0 0 0 0 0.0084222 
93.6 0.00838919 0.33064 0 0 0 0 0.00838919 
94 0.00834418 0.330614 0 0 0 0 0.00834418 
94.4 0.00829056 0.330609 0 0 0 0 0.00829056 
94.8 0.00823263 0.330629 0 0 0 0 0.00823263 
95.2 0.00817517 0.330673 0 0 0 0 0.00817517 
95.6 0.00812268 0.330739 0 0 0 0 0.00812268 
96 0.00807874 0.330822 0 0 0 0 0.00807874 
96.4 0.00804567 0.330918 0 0 0 0 0.00804567 
96.8 0.00802442 0.33102 0 0 0 0 0.00802442 
97.2 0.00801493 0.33112 0 0 0 0 0.00801493 
97.6 0.00801646 0.331213 0 0 0 0 0.00801646 
98 0.00802768 0.331294 0 0 0 0 0.00802768 
98.4 0.00804688 0.331357 0 0 0 0 0.00804688 
