137.2  -1.5422e-05  0  0
137.6  -1.5422e-05  0  0
138  -1.5422e-05  0  0
138.4  -1.5422e-05  0  0
138.8  -1.5422e-05  0  0
139.2  -1.5422e-05  0  0
139.6  -1.5422e-05  0  0
140  -1.543e-05  0  0
140.4  -1.543e-05  0  0
140.8  -1.543e-05  0  0
141.2  -1.543e-05  0  0
141.6  -1.543e-05  0  0
142  -1.543e-05  0  0
142.4  -1.543e-05  0  0
142.8  -1.543e-05  0  0
143.2  -1.543e-05  0  0
143.6  -1.543e-05  0  0
144  -1.543e-05  0  0
144.4  -1.543e-05  0  0
144.8  -1.543e-05  0  0
145.2  -1.543e-05  0  0
145.6  -1.543e-05  0  0
146  -1.543e-05  0  0
146.4  -1.543e-05  0  0
146.8  -1.543e-05  0  0
147.2  -1.543e-05  0  0
147.6  -1.543e-05  0  0
148  -1.543e-05  0  0
148.4  -1.543e-05  0  0
148.8  -1.543e-05  0  0
149.2  -1.543e-05  0  0
149.6  -1.543e-05  0  0
150  -1.5462e-05  0  0
150.4  -1.5462e-05  0  0
150.8  -1.5462e-05  0  0
151.2  -1.5462e-05  0  0
151.6  -1.5462e-05  0  0
152  -1.5462e-05  0  0
152.4  -1.5462e-05  0  0
152.8  -1.5462e-05  0  0
153.2  -1.5462e-05  0  0
153.6  -1.5462e-05  0  0
154  -1.5462e-05  0  0
154.4  -1.5462e-05  0  0
154.8  -1.5462e-05  0  0
155.2  -1.5462e-05  0  0
155.6  -1.5462e-05  0  0
156  -1.5462e-05  0  0
156.4  -1.5462e-05  0  0
156.8  -1.5462e-05  0  0
157.2  -1.5462e-05  0  0
157.6  -1.5462e-05  0  0
158  -1.5462e-05  0  0
158.4  -1.5462e-05  0  0
158.8  -1.5462e-05  0  0
159.2  -1.5462e-05  0  0
159.6  -1.5462e-05  0  0
160  -1.5534e-05  0  0
160.4  -1.5534e-05  0  0
160.8  -1.5534e-05  0  0
161.2  -1.5534e-05  0  0
161.6  -1.5534e-05  0  0
162  -1.5534e-05  0  0
162.4  -1.5534e-05  0  0
162.8  -1.5534e-05  0  0
163.2  -1.5534e-05  0  0
163.6  -1.5534e-05  0  0
164  -1.5534e-05  0  0
164.4  -1.5534e-05  0  0
164.8  -1.5534e-05  0  0
165.2  -1.5534e-05  0  0
165.6  -1.5534e-05  0  0
166  -1.5534e-05  0  0
166.4  -1.5534e-05  0  0
166.8  -1.5534e-05  0  0
167.2  -1.5534e-05  0  0
167.6  -1.5534e-05  0  0
168  -1.5534e-05  0  0
168.4  -1.5534e-05  0  0
168.8  -1.5534e-05  0  0
169.2  -1.5534e-05  0  0
169.6  -1.5534e-05  0  0
170  -1.5576e-05  0  0
170.4  -1.5576e-05  0  0
170.8  -1.5576e-05  0  0
171.2  -1.5576e-05  0  0
171.6  -1.5576e-05  0  0
172  -1.5576e-05  0  0
172.4  -1.5576e-05  0  0
172.8  -1.5576e-05  0  0
173.2  -1.5576e-05  0  0
173.6  -1.5576e-05  0  0
174  -1.5576e-05  0  0
174.4  -1.5576e-05  0  0
174.8  -1.5576e-05  0  0
175.2  -1.5576e-05  0  0
175.6  -1.5576e-05  0  0
176  -1.5576e-05  0  0
176.4  -1.5576e-05  0  0
176.8  -1.5576e-05  0  0
177.2  -1.5576e-05  0  0
177.6  -1.5576e-05  0  0
178  -1.5576e-05  0  0
178.4  -1.5576e-05  0  0
178.8  -1.5576e-05  0  0
179.2  -1.5576e-05  0  0
179.6  -1.5576e-05  0  0
180  -1.5654e-05  0  0
180.4  -1.5654e-05  0  0
180.8  -1.5654e-05  0  0
181.2  -1.5654e-05  0  0
181.6  -1.5654e-05  0  0
182  -1.5654e-05  0  0
182.4  -1.5654e-05  0  0
182.8  -1.5654e-05  0  0
183.2  -1.5654e-05  0  0
183.6  -1.5654e-05  0  0
184  -1.5654e-05  0  0
184.4  -1.5654e-05  0  0
184.8  -1.5654e-05  0  0
185.2  -1.5654e-05  0  0
185.6  -1.5654e-05  0  0
186  -1.5654e-05  0  0
186.4  -1.5654e-05  0  0
186.8  -1.5654e-05  0  0
187.2  -1.5654e-05  0  0
187.6  -1.5654e-05  0  0
188  -1.5654e-05  0  0
188.4  -1.5654e-05  0  0
188.8  -1.5654e-05  0  0
189.2  -1.5654e-05  0  0
189.6  -1.5654e-05  0  0
190  -1.578e-05  0  0
190.4  -1.578e-05  0  0
190.8  -1.578e-05  0  0
191.2  -1.578e-05  0  0
191.6  -1.578e-05  0  0
192  -1.578e-05  0  0
192.4  -1.578e-05  0  0
192.8  -1.578e-05  0  0
193.2  -1.578e-05  0  0
193.6  -1.578e-05  0  0
194  -1.578e-05  0  0
194.4  -1.578e-05  0  0
194.8  -1.578e-05  0  0
195.2  -1.578e-05  0  0
195.6  -1.578e-05  0  0
196  -1.578e-05  0  0
196.4  -1.578e-05  0  0
196.8  -1.578e-05  0  0
197.2  -1.578e-05  0  0
197.6  -1.578e-05  0  0
198  -1.578e-05  0  0
198.4  -1.578e-05  0  0
198.8  -1.578e-05  0  0
199.2  -1.578e-05  0  0
199.6  -1.578e-05  0  0
200  -1.5892e-05  0  0
200.4  -1.5892e-05  0  0
200.8  -1.5892e-05  0  0
201.2  -1.5892e-05  0  0
201.6  -1.5892e-05  0  0
202  -1.5892e-05  0  0
202.4  -1.5892e-05  0  0
202.8  -1.5892e-05  0  0
203.2  -1.5892e-05  0  0
203.6  -1.5892e-05  0  0
204  -1.5892e-05  0  0
204.4  -1.5892e-05  0  0
204.8  -1.5892e-05  0  0
205.2  -1.5892e-05  0  0
205.6  -1.5892e-05  0  0
206  -1.5892e-05  0  0
206.4  -1.5892e-05  0  0
206.8  -1.5892e-05  0  0
207.2  -1.5892e-05  0  0
207.6  -1.5892e-05  0  0
208  -1.5892e-05  0  0
208.4  -1.5892e-05  0  0
208.8  -1.5892e-05  0  0
209.2  -1.5892e-05  0  0
209.6  -1.5892e-05  0  0
210  -1.6034e-05  0  0
210.4  -1.6034e-05  0  0
210.8  -1.6034e-05  0  0
211.2  -1.6034e-05  0  0
211.6  -1.6034e-05  0  0
212  -1.6034e-05  0  0
212.4  -1.6034e-05  0  0
212.8  -1.6034e-05  0  0
213.2  -1.6034e-05  0  0
213.6  -1.6034e-05  0  0
214  -1.6034e-05  0  0
214.4  -1.6034e-05  0  0
214.8  -1.6034e-05  0  0
215.2  -1.6034e-05  0  0
215.6  -1.6034e-05  0  0
216  -1.6034e-05  0  0
216.4  -1.6034e-05  0  0
216.8  -1.6034e-05  0  0
217.2  -1.6034e-05  0  0
217.6  -1.6034e-05  0  0
218  -1.6034e-05  0  0
218.4  -1.6034e-05  0  0
218.8  -1.6034e-05  0  0
219.2  -1.6034e-05  0  0
219.6  -1.6034e-05  0  0
220  -1.6162e-05  0  0
220.4  -1.6162e-05  0  0
220.8  -1.6162e-05  0  0
221.2  -1.6162e-05  0  0
221.6  -1.6162e-05  0  0
222  -1.6162e-05  0  0
222.4  -1.6162e-05  0  0
222.8  -1.6162e-05  0  0
223.2  -1.6162e-05  0  0
223.6  -1.6162e-05  0  0
224  -1.6162e-05  0  0
224.4  -1.6162e-05  0  0
224.8  -1.6162e-05  0  0
225.2  -1.6162e-05  0  0
225.6  -1.6162e-05  0  0
226  -1.6162e-05  0  0
226.4  -1.6162e-05  0  0
226.8  -1.6162e-05  0  0
227.2  -1.6162e-05  0  0
227.6  -1.6162e-05  0  0
228  -1.6162e-05  0  0
228.4  -1.6162e-05  0  0
228.8  -1.6162e-05  0  0
229.2  -1.6162e-05  0  0
229.6  -1.6162e-05  0  0
230  -1.6244e-05  0  0
230.4  -1.6244e-05  0  0
230.8  -1.6244e-05  0  0
231.2  -1.6244e-05  0  0
231.6  -1.6244e-05  0  0
232  -1.6244e-05  0  0
232.4  -1.6244e-05  0  0
232.8  -1.6244e-05  0  0
233.2  -1.6244e-05  0  0
233.6  -1.6244e-05  0  0
234  -1.6244e-05  0  0
234.4  -1.6244e-05  0  0
234.8  -1.6244e-05  0  0
235.2  -1.6244e-05  0  0
235.6  -1.6244e-05  0  0
236  -1.6244e-05  0  0
236.4  -1.6244e-05  0  0
236.8  -1.6244e-05  0  0
237.2  -1.6244e-05  0  0
237.6  -1.6244e-05  0  0
238  -1.6244e-05  0  0
238.4  -1.6244e-05  0  0
238.8  -1.6244e-05  0  0
239.2  -1.6244e-05  0  0
239.6  -1.6244e-05  0  0
240  -1.6354e-05  0  0
240.4  -1.6354e-05  0  0
240.8  -1.6354e-05  0  0
241.2  -1.6354e-05  0  0
241.6  -1.6354e-05  0  0
242  -1.6354e-05  0  0
242.4  -1.6354e-05  0  0
242.8  -1.6354e-05  0  0
243.2  -1.6354e-05  0  0
243.6  -1.6354e-05  0  0
244  -1.6354e-05  0  0
244.4  -1.6354e-05  0  0
244.8  -1.6354e-05  0  0
245.2  -1.6354e-05  0  0
245.6  -1.6354e-05  0  0
246  -1.6354e-05  0  0
246.4  -1.6354e-05  0  0
246.8  -1.6354e-05  0  0
247.2  -1.6354e-05  0  0
247.6  -1.6354e-05  0  0
248  -1.6354e-05  0  0
248.4  -1.6354e-05  0  0
248.8  -1.6354e-05  0  0
249.2  -1.6354e-05  0  0
249.6  -1.6354e-05  0  0
250  -1.6436e-05  0  0
250.4  -1.6436e-05  0  0
250.8  -1.6436e-05  0  0
251.2  -1.6436e-05  0  0
251.6  -1.6436e-05  0  0
252  -1.6436e-05  0  0
252.4  -1.6436e-05  0  0
252.8  -1.6436e-05  0  0
253.2  -1.6436e-05  0  0
253.6  -1.6436e-05  0  0
254  -1.6436e-05  0  0
254.4  -1.6436e-05  0  0
254.8  -1.6436e-05  0  0
255.2  -1.6436e-05  0  0
255.6  -1.6436e-05  0  0
256  -1.6436e-05  0  0
256.4  -1.6436e-05  0  0
256.8  -1.6436e-05  0  0
257.2  -1.6436e-05  0  0
257.6  -1.6436e-05  0  0
258  -1.6436e-05  0  0
258.4  -1.6436e-05  0  0
258.8  -1.6436e-05  0  0
259.2  -1.6436e-05  0  0
259.6  -1.6436e-05  0  0
260  -1.6598e-05  0  0
260.4  -1.6598e-05  0  0
260.8  -1.6598e-05  0  0
261.2  -1.6598e-05  0  0
261.6  -1.6598e-05  0  0
262  -1.6598e-05  0  0
262.4  -1.6598e-05  0  0
262.8  -1.6598e-05  0  0
263.2  -1.6598e-05  0  0
263.6  -1.6598e-05  0  0
264  -1.6598e-05  0  0
264.4  -1.6598e-05  0  0
264.8  -1.6598e-05  0  0
265.2  -1.6598e-05  0  0
265.6  -1.6598e-05  0  0
266  -1.6598e-05  0  0
266.4  -1.6598e-05  0  0
266.8  -1.6598e-05  0  0
267.2  -1.6598e-05  0  0
267.6  -1.6598e-05  0  0
268  -1.6598e-05  0  0
268.4  -1.6598e-05  0  0
268.8  -1.6598e-05  0  0
269.2  -1.6598e-05  0  0
269.6  -1.6598e-05  0  0
270  -1.6818e-05  0  0
270.4  -1.6818e-05  0  0
270.8  -1.6818e-05  0  0
271.2  -1.6818e-05  0  0
271.6  -1.6818e-05  0  0
272  -1.6818e-05  0  0
272.4  -1.6818e-05  0  0
272.8  -1.6818e-05  0  0
273.2  -1.6818e-05  0  0
273.6  -1.6818e-05  0  0
274  -1.6818e-05  0  0
274.4  -1.6818e-05  0  0
274.8  -1.6818e-05  0  0
275.2  -1.6818e-05  0  0
275.6  -1.6818e-05  0  0
276  -1.6818e-05  0  0
276.4  -1.6818e-05  0  0
276.8  -1.6818e-05  0  0
277.2  -1.6818e-05  0  0
277.6  -1.6818e-05  0  0
278  -1.6818e-05  0  0
278.4  -1.6818e-05  0  0
278.8  -1.6818e-05  0  0
279.2  -1.6818e-05  0  0
279.6  -1.6818e-05  0  0
280  -1.7022e-05  0  0
280.4  -1.7022e-05  0  0
280.8  -1.7022e-05  0  0
281.2  -1.7022e-05  0  0
281.6  -1.7022e-05  0  0
282  -1.7022e-05  0  0
282.4  -1.7022e-05  0  0
282.8  -1.7022e-05  0  0
283.2  -1.7022e-05  0  0
283.6  -1.7022e-05  0  0
284  -1.7022e-05  0  0
284.4  -1.7022e-05  0  0
284.8  -1.7022e-05  0  0
285.2  -1.7022e-05  0  0
285.6  -1.7022e-05  0  0
286  -1.7022e-05  0  0
286.4  -1.7022e-05  0  0
286.8  -1.7022e-05  0  0
287.2  -1.7022e-05  0  0
287.6  -1.7022e-05  0  0
288  -1.7022e-05  0  0
288.4  -1.7022e-05  0  0
288.8  -1.7022e-05  0  0
289.2  -1.7022e-05  0  0
289.6  -1.7022e-05  0  0
290  -1.726e-05  0  0
290.4  -1.726e-05  0  0
290.8  -1.726e-05  0  0
291.2  -1.726e-05  0  0
291.6  -1.726e-05  0  0
292  -1.726e-05  0  0
292.4  -1.726e-05  0  0
292.8  -1.726e-05  0  0
293.2  -1.726e-05  0  0
293.6  -1.726e-05  0  0
294  -1.726e-05  0  0
294.4  -1.726e-05  0  0
294.8  -1.726e-05  0  0
295.2  -1.726e-05  0  0
295.6  -1.726e-05  0  0
296  -1.726e-05  0  0
296.4  -1.726e-05  0  0
296.8  -1.726e-05  0  0
297.2  -1.726e-05  0  0
297.6  -1.726e-05  0  0
298  -1.726e-05  0  0
298.4  -1.726e-05  0  0
298.8  -1.726e-05  0  0
299.2  -1.726e-05  0  0
299.6  -1.726e-05  0  0
300  -1.7558e-05  0  0
300.4  -1.7558e-05  0  0
300.8  -1.7558e-05  0  0
301.2  -1.7558e-05  0  0
301.6  -1.7558e-05  0  0
302  -1.7558e-05  0  0
302.4  -1.7558e-05  0  0
302.8  -1.7558e-05  0  0
303.2  -1.7558e-05  0  0
303.6  -1.7558e-05  0  0
304  -1.7558e-05  0  0
304.4  -1.7558e-05  0  0
304.8  -1.7558e-05  0  0
305.2  -1.7558e-05  0  0
305.6  -1.7558e-05  0  0
306  -1.7558e-05  0  0
306.4  -1.7558e-05  0  0
306.8  -1.7558e-05  0  0
307.2  -1.7558e-05  0  0
307.6  -1.7558e-05  0  0
308  -1.7558e-05  0  0
308.4  -1.7558e-05  0  0
308.8  -1.7558e-05  0  0
309.2  -1.7558e-05  0  0
309.6  -1.7558e-05  0  0
310  -1.78e-05  0  0
310.4  -1.78e-05  0  0
310.8  -1.78e-05  0  0
311.2  -1.78e-05  0  0
311.6  -1.78e-05  0  0
312  -1.78e-05  0  0
312.4  -1.78e-05  0  0
312.8  -1.78e-05  0  0
313.2  -1.78e-05  0  0
313.6  -1.78e-05  0  0
314  -1.78e-05  0  0
314.4  -1.78e-05  0  0
314.8  -1.78e-05  0  0
315.2  -1.78e-05  0  0
315.6  -1.78e-05  0  0
316  -1.78e-05  0  0
316.4  -1.78e-05  0  0
316.8  -1.78e-05  0  0
317.2  -1.78e-05  0  0
317.6  -1.78e-05  0  0
318  -1.78e-05  0  0
318.4  -1.78e-05  0  0
318.8  -1.78e-05  0  0
319.2  -1.78e-05  0  0
319.6  -1.78e-05  0  0
320  -1.8056e-05  0  0
320.4  -1.8056e-05  0  0
320.8  -1.8056e-05  0  0
321.2  -1.8056e-05  0  0
321.6  -1.8056e-05  0  0
322  -1.8056e-05  0  0
322.4  -1.8056e-05  0  0
322.8  -1.8056e-05  0  0
323.2  -1.8056e-05  0  0
323.6  -1.8056e-05  0  0
324  -1.8056e-05  0  0
324.4  -1.8056e-05  0  0
324.8  -1.8056e-05  0  0
325.2  -1.8056e-05  0  0
325.6  -1.8056e-05  0  0
326  -1.8056e-05  0  0
326.4  -1.8056e-05  0  0
326.8  -1.8056e-05  0  0
327.2  -1.8056e-05  0  0
327.6  -1.8056e-05  0  0
328  -1.8056e-05  0  0
328.4  -1.8056e-05  0  0
328.8  -1.8056e-05  0  0
329.2  -1.8056e-05  0  0
329.6  -1.8056e-05  0  0
330  -1.8374e-05  0  0
330.4  -1.8374e-05  0  0
330.8  -1.8374e-05  0  0
331.2  -1.8374e-05  0  0
331.6  -1.8374e-05  0  0
332  -1.8374e-05  0  0
332.4  -1.8374e-05  0  0
332.8  -1.8374e-05  0  0
333.2  -1.8374e-05  0  0
333.6  -1.8374e-05  0  0
334  -1.8374e-05  0  0
334.4  -1.8374e-05  0  0
334.8  -1.8374e-05  0  0
335.2  -1.8374e-05  0  0
335.6  -1.8374e-05  0  0
336  -1.8374e-05  0  0
336.4  -1.8374e-05  0  0
336.8  -1.8374e-05  0  0
337.2  -1.8374e-05  0  0
337.6  -1.8374e-05  0  0
338  -1.8374e-05  0  0
338.4  -1.8374e-05  0  0
338.8  -1.8374e-05  0  0
339.2  -1.8374e-05  0  0
339.6  -1.8374e-05  0  0
340  -1.8684e-05  0  0
340.4  -1.8684e-05  0  0
340.8  -1.8684e-05  0  0
341.2  -1.8684e-05  0  0
341.6  -1.8684e-05  0  0
342  -1.8684e-05  0  0
342.4  -1.8684e-05  0  0
342.8  -1.8684e-05  0  0
343.2  -1.8684e-05  0  0
343.6  -1.8684e-05  0  0
344  -1.8684e-05  0  0
344.4  -1.8684e-05  0  0
344.8  -1.8684e-05  0  0
345.2  -1.8684e-05  0  0
345.6  -1.8684e-05  0  0
346  -1.8684e-05  0  0
346.4  -1.8684e-05  0  0
346.8  -1.8684e-05  0  0
347.2  -1.8684e-05  0  0
347.6  -1.8684e-05  0  0
348  -1.8684e-05  0  0
348.4  -1.8684e-05  0  0
348.8  -1.8684e-05  0  0
349.2  -1.8684e-05  0  0
349.6  -1.8684e-05  0  0
350  -1.8958e-05  0  0
350.4  -1.8958e-05  0  0
350.8  -1.8958e-05  0  0
351.2  -1.8958e-05  0  0
351.6  -1.8958e-05  0  0
352  -1.8958e-05  0  0
352.4  -1.8958e-05  0  0
352.8  -1.8958e-05  0  0
353.2  -1.8958e-05  0  0
353.6  -1.8958e-05  0  0
354  -1.8958e-05  0  0
354.4  -1.8958e-05  0  0
354.8  -1.8958e-05  0  0
355.2  -1.8958e-05  0  0
355.6  -1.8958e-05  0  0
356  -1.8958e-05  0  0
356.4  -1.8958e-05  0  0
356.8  -1.8958e-05  0  0
357.2  -1.8958e-05  0  0
357.6  -1.8958e-05  0  0
358  -1.8958e-05  0  0
