119 1.59431 -2.66801 -4.42718  0.642738 19.9774 20.1084 20.3871   -0.0337944 0.465312 0.197399 0.270705 0.458091 0.190809 0.259903
120 1.54839 -2.71625 -4.37819  0.636951 19.9939 20.1026 20.3773   -0.0307579 0.474433 0.206299 0.270984 0.467803 0.20108 0.260767
121 1.50849 -2.75999 -4.32716  0.631508 20.0104 20.0971 20.3668   -0.0276892 0.483885 0.212721 0.271255 0.477797 0.208752 0.261764
122 1.47524 -2.79958 -4.27807  0.626758 20.0269 20.0919 20.3558   -0.0246215 0.493542 0.216378 0.271176 0.487934 0.213493 0.26248
123 1.4493 -2.83728 -4.23232  0.623012 20.0433 20.0868 20.3445   -0.0215473 0.503559 0.217528 0.270639 0.498367 0.215563 0.262759
124 1.4317 -2.87519 -4.18922  0.620489 20.0599 20.0818 20.3331   -0.0184412 0.514125 0.216703 0.269697 0.509302 0.215526 0.262643
125 1.4235 -2.91422 -4.14696  0.619261 20.0768 20.0766 20.3212   -0.0152614 0.525304 0.214381 0.268392 0.520814 0.213903 0.262178
126 1.42466 -2.95486 -4.10289  0.619192 20.0944 20.0711 20.3089   -0.0119536 0.537131 0.210685 0.266642 0.532954 0.210847 0.261298
127 1.4336 -2.99745 -4.05475  0.619963 20.1127 20.0651 20.2962   -0.00848794 0.549681 0.205327 0.264247 0.545797 0.206074 0.259813
128 1.4476 -3.0415 -4.00219  0.621181 20.1316 20.0586 20.2833   -0.00491405 0.562899 0.19782 0.260962 0.559278 0.199057 0.257479
129 1.46431 -3.08532 -3.94685  0.622549 20.1503 20.0519 20.2707   -0.00137186 0.576485 0.18788 0.256603 0.573076 0.189458 0.254082
130 1.48359 -3.12677 -3.89033  0.624017 20.168 20.0451 20.2593   0.00197387 0.590067 0.175805 0.251122 0.586813 0.177554 0.249539
131 1.50653 -3.16448 -3.83264  0.625637 20.1841 20.0385 20.2495   0.00501776 0.603453 0.162316 0.244622 0.600307 0.164089 0.24393
132 1.53272 -3.1989 -3.77283  0.627322 20.1985 20.0322 20.2411   0.00773048 0.616591 0.148063 0.237237 0.613518 0.149755 0.23739
133 1.56031 -3.23219 -3.70985  0.628917 20.2112 20.0266 20.2335   0.0101371 0.629413 0.133423 0.229056 0.626391 0.134962 0.230029
134 1.58839 -3.26651 -3.64184  0.63032 20.2224 20.022 20.2262   0.0122924 0.641863 0.118551 0.220076 0.638879 0.119881 0.221866
135 1.61742 -3.30268 -3.56551  0.631438 20.2327 20.0182 20.2187   0.014272 0.653995 0.103337 0.210143 0.651039 0.104408 0.212769
136 1.64811 -3.34019 -3.47744  0.632116 20.2421 20.0149 20.2112   0.0161388 0.665903 0.0874239 0.199009 0.662961 0.0881632 0.202505
137 1.68036 -3.37772 -3.37678  0.632201 20.2509 20.0115 20.2038   0.0179136 0.677513 0.0704364 0.186579 0.674562 0.0707386 0.190959
138 1.71335 -3.41349 -3.2672  0.631712 20.2589 20.0076 20.1973   0.019556 0.688468 0.052366 0.173154 0.685477 0.0521058 0.178388
139 1.74631 -3.44562 -3.1554  0.630853 20.2657 20.0032 20.1923   0.0209918 0.698316 0.0336959 0.159386 0.695261 0.0327706 0.165394
140 1.77875 -3.47312 -3.04686  0.629842 20.271 19.9983 20.1892   0.0221612 0.706831 0.0150083 0.145901 0.703698 0.0133558 0.152583
141 1.81119 -3.49644 -2.94344  0.628891 20.2748 19.9934 20.1875   0.023041 0.714095 -0.00336449 0.133041 0.710873 -0.00578217 0.140301
142 1.8461 -3.51586 -2.84435  0.628276 20.277 19.9888 20.1868   0.0236528 0.720308 -0.0212937 0.120852 0.716985 -0.0245131 0.12861
143 1.88688 -3.53034 -2.74773  0.628239 20.2781 19.9845 20.1867   0.0240591 0.725635 -0.0388228 0.109159 0.722197 -0.0428912 0.117354
144 1.9356 -3.53865 -2.65107  0.628808 20.2783 19.9801 20.187   0.0243468 0.730205 -0.0562807 0.0976586 0.726637 -0.0612664 0.106243
145 1.99154 -3.54084 -2.55226  0.629761 20.2781 19.9751 20.1878   0.0245888 0.734091 -0.0741778 0.0860697 0.73037 -0.0801766 0.0949911
146 2.05131 -3.5384 -2.45136  0.630773 20.2778 19.9693 20.1891   0.024821 0.737246 -0.0928465 0.0743472 0.733345 -0.0999744 0.0835385
147 2.11057 -3.53288 -2.35132  0.631584 20.2774 19.9629 20.1911   0.0250444 0.739561 -0.112105 0.0627646 0.735455 -0.120467 0.0721464
148 2.16706 -3.52417 -2.25575  0.632127 20.2769 19.9561 20.1938   0.0252416 0.741079 -0.131309 0.0516692 0.736754 -0.140965 0.0611632
149 2.22138 -3.51132 -2.16638  0.632529 20.2762 19.9492 20.1969   0.0253835 0.742043 -0.149789 0.0411474 0.737495 -0.16075 0.050684
150 2.28332 -3.47387 -2.19042  0.639433 20.2735 19.9401 20.197   0.0256202 0.740604 -0.155388 0.04343 0.735815 -0.167901 0.0528462
151 2.33582 -3.44783 -2.11025  0.639358 20.2719 19.9334 20.2008   0.0256004 0.740418 -0.171423 0.0331884 0.735405 -0.18523 0.0425152
152 2.38676 -3.41598 -2.03145  0.63881 20.2699 19.9266 20.2051   0.0255079 0.739176 -0.186248 0.0224814 0.733936 -0.201361 0.0316426
153 2.43616 -3.37871 -1.95048  0.637594 20.2675 19.9193 20.2098   0.0253716 0.73672 -0.200106 0.0109672 0.731249 -0.216553 0.0198712
154 2.48458 -3.33624 -1.86373  0.635571 20.265 19.911 20.2153   0.0252285 0.73317 -0.213244 -0.00154995 0.727464 -0.231056 0.00698475
155 2.53269 -3.28867 -1.76883  0.63268 20.2625 19.9014 20.2217   0.0251203 0.728901 -0.225715 -0.0149628 0.722964 -0.244904 -0.00691915
156 2.57969 -3.23754 -1.66772  0.629039 20.2603 19.8905 20.2288   0.0250769 0.724418 -0.237266 -0.0287951 0.718266 -0.257788 -0.0213394
157 2.62512 -3.18226 -1.56382  0.624771 20.2583 19.8786 20.2366   0.0250897 0.720114 -0.247486 -0.0424702 0.713779 -0.269239 -0.0356455
158 2.66777 -3.1225 -1.46122  0.619953 20.2566 19.8661 20.245   0.0251236 0.715965 -0.256123 -0.0556355 0.709481 -0.278978 -0.0494447
159 2.70656 -3.05854 -1.36345  0.614694 20.2547 19.8532 20.2539   0.0251448 0.711467 -0.263174 -0.0681399 0.704865 -0.287011 -0.0625807
